"CityName","TownName","VilCode","VilName","Hagibis","Matmo","Fung-wong","Chan-hom","Soudelor","Dujuan","Nepartak","MerantiAndMalakas","total"
"宜蘭縣","礁溪鄉","1000205-013","玉光村",0,0,0,0,0,525,0,0,525
"宜蘭縣","礁溪鄉","1000205-014","光武村",0,0,0,0,0,903,0,0,903
"宜蘭縣","礁溪鄉","1000205-015","吳沙村",0,268,0,0,1844,2013,0,0,4125
"宜蘭縣","礁溪鄉","1000205-016","龍潭村",0,22,0,0,4186,311,0,0,4519
"宜蘭縣","礁溪鄉","1000205-017","匏崙村",0,0,0,0,937,0,0,0,937
"宜蘭縣","礁溪鄉","1000205-018","二結村",0,0,0,0,728,307,0,0,1035
"宜蘭縣","壯圍鄉","1000206-001","吉祥村",0,0,0,0,2088,2168,0,0,4256
"宜蘭縣","壯圍鄉","1000206-002","美福村",0,678,0,0,2942,3257,0,0,6877
"宜蘭縣","壯圍鄉","1000206-003","新南村",0,59,0,0,1695,1215,0,0,2969
"宜蘭縣","壯圍鄉","1000206-004","東港村",0,32,0,0,3366,1692,0,0,5090
"宜蘭縣","壯圍鄉","1000206-005","復興村",0,0,0,0,5357,3304,0,0,8661
"宜蘭縣","壯圍鄉","1000206-006","過嶺村",0,0,0,0,4771,3287,0,0,8058
"宜蘭縣","壯圍鄉","1000206-007","永鎮村",0,0,0,0,870,856,0,0,1726
"宜蘭縣","壯圍鄉","1000206-008","忠孝村",0,0,0,0,3202,2902,0,0,6104
"宜蘭縣","壯圍鄉","1000206-009","古亭村",0,2,0,0,822,1112,0,0,1936
"宜蘭縣","壯圍鄉","1000206-010","功勞村",0,0,0,0,1088,1229,0,0,2317
"宜蘭縣","壯圍鄉","1000206-011","美城村",0,3,0,0,33,1433,0,0,1469
"宜蘭縣","壯圍鄉","1000206-012","新社村",0,35,0,0,134,769,0,0,938
"宜蘭縣","壯圍鄉","1000206-013","大福村",0,0,0,0,1332,583,0,0,1915
"宜蘭縣","壯圍鄉","1000206-014","古結村",0,34,0,0,1888,826,0,0,2748
"宜蘭縣","員山鄉","1000207-001","員山村",0,0,0,0,4060,396,0,0,4456
"宜蘭縣","員山鄉","1000207-002","尚德村",0,0,0,0,1420,270,0,0,1690
"宜蘭縣","員山鄉","1000207-003","惠好村",0,4,0,0,2367,3413,0,0,5784
"宜蘭縣","員山鄉","1000207-004","七賢村",0,0,0,0,1543,1536,0,0,3079
"宜蘭縣","員山鄉","1000207-005","深溝村",0,0,0,0,1587,2461,0,0,4048
"宜蘭縣","員山鄉","1000207-006","蓁巷村",0,14,0,0,14,538,0,0,566
"宜蘭縣","員山鄉","1000207-007","內城村",0,970,0,0,1074,0,0,0,2044
"宜蘭縣","員山鄉","1000207-008","中華村",0,261,0,0,1071,475,0,0,1807
"宜蘭縣","員山鄉","1000207-009","永和村",0,0,0,0,2141,914,0,0,3055
"宜蘭縣","員山鄉","1000207-010","頭分村",0,0,0,0,1672,836,0,0,2508
"宜蘭縣","員山鄉","1000207-011","枕山村",0,0,0,0,3228,1623,0,0,4851
"宜蘭縣","員山鄉","1000207-012","同樂村",0,0,0,0,1948,306,0,0,2254
"宜蘭縣","員山鄉","1000207-013","湖東村",0,0,0,0,593,43,0,0,636
"宜蘭縣","員山鄉","1000207-014","逸仙村",0,51,0,0,573,32,0,0,656
"宜蘭縣","員山鄉","1000207-015","湖北村",0,0,0,0,665,0,0,0,665
"宜蘭縣","員山鄉","1000207-016","湖西村",0,7,0,0,1078,48,0,0,1133
"宜蘭縣","冬山鄉","1000208-001","武淵村",0,669,0,0,1976,1168,0,0,3813
"宜蘭縣","冬山鄉","1000208-002","珍珠村",0,852,0,0,1761,1899,0,0,4512
"宜蘭縣","冬山鄉","1000208-003","補城村",0,769,0,0,1812,1949,0,0,4530
"宜蘭縣","冬山鄉","1000208-004","三奇村",0,517,0,0,1112,1171,0,0,2800
"宜蘭縣","冬山鄉","1000208-005","大興村",0,280,0,0,1254,2167,0,0,3701
"宜蘭縣","冬山鄉","1000208-006","東城村",0,900,0,0,1420,1853,0,0,4173
"宜蘭縣","冬山鄉","1000208-007","香和村",0,245,0,0,1141,3485,0,0,4871
"宜蘭縣","冬山鄉","1000208-008","南興村",0,175,0,0,309,3110,0,0,3594
"宜蘭縣","冬山鄉","1000208-009","冬山村",0,0,0,0,0,518,0,0,518
"宜蘭縣","冬山鄉","1000208-010","安平村",0,1405,0,0,1388,799,0,0,3592
"宜蘭縣","冬山鄉","1000208-011","太和村",0,0,0,0,2041,981,0,0,3022
"宜蘭縣","冬山鄉","1000208-012","八寶村",0,0,0,0,1802,652,0,0,2454
"宜蘭縣","冬山鄉","1000208-013","丸山村",0,0,0,0,1314,943,0,0,2257
"宜蘭縣","冬山鄉","1000208-014","中山村",0,0,0,0,792,396,0,0,1188
"宜蘭縣","冬山鄉","1000208-015","順安村",0,47,0,0,2726,2432,0,0,5205
"宜蘭縣","冬山鄉","1000208-016","永美村",0,1005,0,0,310,2029,0,0,3344
"宜蘭縣","冬山鄉","1000208-017","群英村",0,1011,0,0,118,1832,0,0,2961
"宜蘭縣","冬山鄉","1000208-018","清溝村",0,0,0,0,303,806,0,0,1109
"宜蘭縣","冬山鄉","1000208-019","鹿埔村",0,0,0,0,1842,1771,0,0,3613
"宜蘭縣","冬山鄉","1000208-020","得安村",0,13,0,0,1905,955,0,0,2873
"宜蘭縣","冬山鄉","1000208-021","廣興村",0,0,0,0,464,2480,0,0,2944
"宜蘭縣","冬山鄉","1000208-022","廣安村",0,0,0,0,0,0,0,0,0
"宜蘭縣","冬山鄉","1000208-023","柯林村",0,24,0,0,2323,2665,0,0,5012
"宜蘭縣","冬山鄉","1000208-024","大進村",0,165,6,0,1577,600,0,0,2348
"宜蘭縣","五結鄉","1000209-001","三興村",0,0,0,0,4373,2839,0,0,7212
"宜蘭縣","五結鄉","1000209-002","二結村",0,0,0,0,553,553,0,0,1106
"宜蘭縣","五結鄉","1000209-003","鎮安村",0,0,0,0,1697,1714,0,0,3411
"宜蘭縣","五結鄉","1000209-004","上四村",0,0,0,0,14,152,0,0,166
"宜蘭縣","五結鄉","1000209-005","中興村",0,0,0,0,755,536,0,0,1291
"宜蘭縣","五結鄉","1000209-006","四結村",0,0,0,0,44,521,0,0,565
"宜蘭縣","五結鄉","1000209-007","福興村",0,0,0,0,1577,2823,0,0,4400
"宜蘭縣","五結鄉","1000209-008","五結村",0,0,0,0,1423,4055,0,0,5478
"宜蘭縣","五結鄉","1000209-009","大吉村",0,15,0,0,1983,4153,0,0,6151
"宜蘭縣","五結鄉","1000209-010","協和村",0,18,0,0,3188,3575,0,0,6781
"宜蘭縣","五結鄉","1000209-011","孝威村",0,0,0,0,1622,2089,0,0,3711
"宜蘭縣","五結鄉","1000209-012","錦眾村",0,5,0,0,2016,1707,0,0,3728
"宜蘭縣","五結鄉","1000209-013","利澤村",0,32,0,0,281,1521,0,0,1834
"宜蘭縣","五結鄉","1000209-014","成興村",0,100,0,0,586,3301,0,0,3987
"宜蘭縣","五結鄉","1000209-015","季新村",0,0,0,0,692,1904,0,0,2596
"宜蘭縣","三星鄉","1000210-001","員山村",0,6,0,0,20,172,0,0,198
"宜蘭縣","三星鄉","1000210-002","天山村",0,0,0,0,325,319,0,0,644
"宜蘭縣","三星鄉","1000210-003","天福村",0,0,0,0,545,507,0,0,1052
"宜蘭縣","三星鄉","1000210-004","雙賢村",0,12,24,0,312,314,0,0,662
"宜蘭縣","三星鄉","1000210-005","人和村",0,0,0,0,259,232,0,0,491
"宜蘭縣","三星鄉","1000210-006","義德村",0,45,90,0,999,1007,0,0,2141
"宜蘭縣","三星鄉","1000210-007","集慶村",0,60,118,0,860,1704,0,0,2742
"宜蘭縣","三星鄉","1000210-008","月眉村",0,0,0,0,690,916,0,0,1606
"宜蘭縣","三星鄉","1000210-009","拱照村",0,524,1048,0,1309,1504,0,0,4385
"宜蘭縣","三星鄉","1000210-010","大隱村",0,1255,2630,0,7882,4005,0,0,15772
"宜蘭縣","三星鄉","1000210-011","行健村",0,0,0,0,1679,797,0,0,2476
"宜蘭縣","三星鄉","1000210-012","萬德村",0,0,0,0,758,519,0,0,1277
"宜蘭縣","三星鄉","1000210-013","貴林村",0,0,0,0,1062,711,0,0,1773
"宜蘭縣","三星鄉","1000210-014","萬富村",0,0,0,0,959,526,0,0,1485
"宜蘭縣","三星鄉","1000210-015","大義村",0,8,0,0,3173,1177,0,0,4358
"宜蘭縣","三星鄉","1000210-016","尚武村",0,0,0,0,1264,611,0,0,1875
"宜蘭縣","三星鄉","1000210-017","大洲村",0,2,0,0,1404,1108,0,0,2514
"宜蘭縣","三星鄉","1000210-018","尾塹村",0,0,0,0,0,1022,0,0,1022
"宜蘭縣","大同鄉","1000211-001","寒溪村",0,336,0,0,753,341,0,0,1430
"宜蘭縣","大同鄉","1000211-002","崙埤村",0,0,0,0,416,294,0,0,710
"宜蘭縣","大同鄉","1000211-003","松羅村",0,4,0,0,8,342,0,0,354
"宜蘭縣","大同鄉","1000211-004","復興村",0,59,0,0,30,165,0,0,254
"宜蘭縣","大同鄉","1000211-005","英士村",0,222,0,0,493,282,0,0,997
"宜蘭縣","大同鄉","1000211-006","樂水村",0,1001,0,0,380,127,0,0,1508
"宜蘭縣","大同鄉","1000211-007","太平村",0,97,0,0,261,124,0,0,482
"宜蘭縣","大同鄉","1000211-008","四季村",0,794,0,0,1596,396,0,0,2786
"宜蘭縣","大同鄉","1000211-009","南山村",0,856,0,0,1723,460,0,0,3039
"宜蘭縣","大同鄉","1000211-010","茂安村",0,168,0,0,328,83,0,0,579
"宜蘭縣","南澳鄉","1000212-001","南澳村",0,1621,0,0,1623,2442,0,0,5686
"宜蘭縣","南澳鄉","1000212-002","碧候村",0,604,0,0,628,948,0,0,2180
"宜蘭縣","南澳鄉","1000212-003","東岳村",0,283,0,0,622,849,0,0,1754
"宜蘭縣","南澳鄉","1000212-004","金岳村",0,280,0,0,336,438,0,0,1054
"宜蘭縣","南澳鄉","1000212-005","武塔村",0,361,0,0,1029,98,0,0,1488
"宜蘭縣","南澳鄉","1000212-006","金洋村",0,176,0,0,534,14,0,0,724
"宜蘭縣","南澳鄉","1000212-007","澳花村",0,343,0,0,901,371,0,0,1615
"新竹縣","竹北市","1000401-001","斗崙里",0,0,0,0,74,0,0,0,74
"新竹縣","竹北市","1000401-002","鹿場里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-003","東平里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-004","中興里",0,0,0,0,18,0,0,0,18
"新竹縣","竹北市","1000401-005","隘口里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-006","東海里",0,0,0,0,172,0,0,0,172
"新竹縣","竹北市","1000401-007","竹北里",0,0,0,0,198,0,0,0,198
"新竹縣","竹北市","1000401-008","竹仁里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-009","竹義里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-010","泰和里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-011","新社里",0,0,0,0,1232,0,0,0,1232
"新竹縣","竹北市","1000401-012","聯興里",0,0,0,0,153,838,0,0,991
"新竹縣","竹北市","1000401-013","麻園里",0,0,0,0,0,2594,0,0,2594
"新竹縣","竹北市","1000401-014","溪州里",0,0,0,0,0,804,0,0,804
"新竹縣","竹北市","1000401-015","白地里",0,0,0,0,2313,3552,0,0,5865
"新竹縣","竹北市","1000401-016","新港里",0,7,0,0,2325,2334,0,0,4666
"新竹縣","竹北市","1000401-017","大義里",0,0,0,0,78,78,0,0,156
"新竹縣","竹北市","1000401-018","崇義里",0,0,0,0,3724,3726,0,0,7450
"新竹縣","竹北市","1000401-019","大眉里",0,0,0,0,0,497,0,0,497
"新竹縣","竹北市","1000401-020","尚義里",0,0,0,0,1395,1410,0,0,2805
"新竹縣","竹北市","1000401-021","十興里",0,0,0,0,260,0,0,0,260
"新竹縣","竹北市","1000401-022","新國里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-023","新庄里",0,0,0,0,0,1438,0,0,1438
"新竹縣","竹北市","1000401-024","北崙里",0,0,0,0,37,0,0,0,37
"新竹縣","竹北市","1000401-025","新崙里",0,0,0,0,848,0,0,0,848
"新竹縣","竹北市","1000401-026","福德里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-027","東興里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-028","北興里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-029","興安里",0,0,0,0,0,0,0,0,0
"新竹縣","竹北市","1000401-030","文化里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-001","上坪里",0,123,0,0,126,1373,0,0,1622
"新竹縣","竹東鎮","1000402-002","瑞峰里",0,16,0,0,84,1307,0,0,1407
"新竹縣","竹東鎮","1000402-003","軟橋里",0,0,0,0,0,215,0,0,215
"新竹縣","竹東鎮","1000402-004","員崠里",0,0,0,0,0,1348,0,0,1348
"新竹縣","竹東鎮","1000402-005","東寧里",0,0,0,0,0,1047,0,0,1047
"新竹縣","竹東鎮","1000402-006","上舘里",0,0,0,0,145,383,0,0,528
"新竹縣","竹東鎮","1000402-007","大鄉里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-008","東華里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-009","商華里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-010","竹東里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-011","榮樂里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-012","鷄林里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-013","仁愛里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-014","五豐里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-015","三重里",0,0,0,0,695,690,0,0,1385
"新竹縣","竹東鎮","1000402-016","頭重里",0,0,0,0,57,1356,0,0,1413
"新竹縣","竹東鎮","1000402-017","員山里",0,0,0,0,0,866,0,0,866
"新竹縣","竹東鎮","1000402-018","柯湖里",0,0,0,0,190,728,0,0,918
"新竹縣","竹東鎮","1000402-019","二重里",0,0,0,0,567,567,0,0,1134
"新竹縣","竹東鎮","1000402-020","中山里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-021","中正里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-022","南華里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-023","榮華里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-024","忠孝里",0,0,0,0,0,0,0,0,0
"新竹縣","竹東鎮","1000402-025","陸豐里",0,0,0,0,0,0,0,0,0
"新竹縣","新埔鎮","1000403-001","內立里",0,0,0,0,0,778,0,0,778
"新竹縣","新埔鎮","1000403-002","寶石里",0,0,0,0,0,24,0,0,24
"新竹縣","新埔鎮","1000403-003","文山里",0,11,0,0,33,33,0,0,77
"新竹縣","新埔鎮","1000403-004","五埔里",0,0,0,0,574,66,0,0,640
"新竹縣","新埔鎮","1000403-005","四座里",0,0,0,0,56,0,0,0,56
"新竹縣","新埔鎮","1000403-006","旱坑里",0,0,0,0,20,0,0,0,20
"新竹縣","新埔鎮","1000403-007","田新里",0,0,0,0,21,0,0,0,21
"新竹縣","新埔鎮","1000403-008","新埔里",0,0,0,0,0,0,0,0,0
"新竹縣","新埔鎮","1000403-009","新生里",0,0,0,0,0,0,0,0,0
"新竹縣","新埔鎮","1000403-010","新民里",0,0,0,0,0,0,0,0,0
"新竹縣","新埔鎮","1000403-011","上寮里",0,0,0,0,309,0,0,0,309
"新竹縣","新埔鎮","1000403-012","下寮里",0,0,0,0,432,0,0,0,432
"新竹縣","新埔鎮","1000403-013","南平里",0,0,0,0,0,3,0,0,3
"新竹縣","新埔鎮","1000403-014","北平里",0,0,0,0,0,94,0,0,94
"新竹縣","新埔鎮","1000403-015","巨埔里",0,0,0,0,916,0,0,0,916
"新竹縣","新埔鎮","1000403-016","照門里",0,0,0,0,0,58,0,0,58
"新竹縣","新埔鎮","1000403-017","清水里",0,0,0,0,14,236,0,0,250
"新竹縣","新埔鎮","1000403-018","鹿鳴里",0,0,0,0,378,0,0,0,378
"新竹縣","新埔鎮","1000403-019","新北里",0,0,0,0,404,0,0,0,404
"新竹縣","關西鎮","1000404-001","東興里",0,0,0,0,330,0,0,0,330
"新竹縣","關西鎮","1000404-002","西安里",0,0,0,0,1108,0,0,0,1108
"新竹縣","關西鎮","1000404-003","南雄里",0,0,0,0,363,0,0,0,363
"新竹縣","關西鎮","1000404-004","北斗里",0,18,0,0,79,0,0,0,97
"新竹縣","關西鎮","1000404-005","仁安里",0,45,0,0,37,0,0,0,82
"新竹縣","關西鎮","1000404-006","北山里",0,8,0,0,76,0,0,0,84
"新竹縣","關西鎮","1000404-007","南山里",0,0,0,0,563,0,0,0,563
"新竹縣","關西鎮","1000404-008","東安里",0,0,0,0,146,0,0,0,146
"新竹縣","關西鎮","1000404-009","東光里",0,4,0,0,0,0,0,0,4
"新竹縣","關西鎮","1000404-010","新富里",0,2,0,0,0,0,0,0,2
"新竹縣","關西鎮","1000404-011","金山里",0,9,0,0,3,2,0,0,14
"新竹縣","關西鎮","1000404-012","錦山里",0,4,0,0,85,10,0,0,99
"新竹縣","關西鎮","1000404-013","玉山里",0,52,0,0,0,0,0,0,52
"新竹縣","關西鎮","1000404-014","大同里",0,0,0,0,4,0,0,0,4
"新竹縣","關西鎮","1000404-015","石光里",0,0,0,0,0,148,0,0,148
"新竹縣","關西鎮","1000404-016","上林里",0,0,0,0,537,160,0,0,697
"新竹縣","關西鎮","1000404-017","新力里",0,0,0,0,1,650,0,0,651
"新竹縣","關西鎮","1000404-018","南和里",0,0,0,0,0,1042,0,0,1042
"新竹縣","關西鎮","1000404-019","東山里",0,0,0,0,20,0,0,0,20
"新竹縣","關西鎮","1000404-020","南新里",0,9,0,0,0,0,0,0,9
"新竹縣","關西鎮","1000404-021","東平里",0,0,0,0,57,0,0,0,57
"新竹縣","湖口鄉","1000405-001","孝勢村",0,0,0,0,0,0,0,0,0
"新竹縣","湖口鄉","1000405-002","仁勢村",0,0,0,0,409,0,0,0,409
"新竹縣","湖口鄉","1000405-003","愛勢村",0,0,0,0,965,0,0,0,965
"新竹縣","湖口鄉","1000405-004","信勢村",0,0,0,0,3144,89,0,0,3233
"新竹縣","湖口鄉","1000405-005","中勢村",0,0,0,0,481,0,0,0,481
"新竹縣","湖口鄉","1000405-006","德盛村",0,92,0,0,1990,114,0,0,2196
"新竹縣","湖口鄉","1000405-007","和興村",0,0,0,0,4324,2405,0,0,6729
"新竹縣","湖口鄉","1000405-008","長嶺村",0,79,0,0,184,152,0,0,415
"新竹縣","湖口鄉","1000405-009","長安村",0,0,0,0,3,4,0,0,7
"新竹縣","湖口鄉","1000405-010","湖口村",0,19,0,0,1184,836,0,0,2039
"新竹縣","湖口鄉","1000405-011","湖鏡村",0,10,0,0,1686,0,0,0,1696
"新竹縣","湖口鄉","1000405-012","湖南村",0,2,0,0,707,65,0,0,774
"新竹縣","湖口鄉","1000405-013","波羅村",0,0,0,0,538,504,0,0,1042
"新竹縣","湖口鄉","1000405-014","鳳凰村",0,0,0,0,0,0,0,0,0
"新竹縣","湖口鄉","1000405-015","鳳山村",0,0,0,0,93,366,0,0,459
"新竹縣","湖口鄉","1000405-016","中興村",0,0,0,0,210,0,0,0,210
"新竹縣","湖口鄉","1000405-017","信義村",0,53,0,0,1083,33,0,0,1169
"新竹縣","湖口鄉","1000405-018","中正村",0,0,0,0,1122,2,0,0,1124
"新竹縣","湖口鄉","1000405-019","東興村",0,0,0,0,2413,153,0,0,2566
"新竹縣","湖口鄉","1000405-020","勝利村",0,0,0,0,5,0,0,0,5
"新竹縣","新豐鄉","1000406-001","福興村",0,0,0,0,2074,1101,0,0,3175
"新竹縣","新豐鄉","1000406-002","後湖村",0,0,0,0,1214,1853,0,0,3067
"新竹縣","新豐鄉","1000406-003","青埔村",0,10,0,0,1009,470,0,0,1489
"新竹縣","新豐鄉","1000406-004","埔和村",0,5,0,0,1336,261,0,0,1602
"新竹縣","新豐鄉","1000406-005","瑞興村",0,715,0,0,894,0,0,0,1609
"新竹縣","新豐鄉","1000406-006","坡頭村",0,0,0,0,7,1581,0,0,1588
"新竹縣","新豐鄉","1000406-007","中崙村",0,3137,0,0,1690,266,0,0,5093
"新竹縣","新豐鄉","1000406-008","重興村",0,128,0,0,86,1587,0,0,1801
"新竹縣","新豐鄉","1000406-009","新豐村",0,7,0,0,347,2030,0,0,2384
"新竹縣","新豐鄉","1000406-010","員山村",0,146,0,0,177,59,0,0,382
"新竹縣","新豐鄉","1000406-011","松林村",0,828,0,0,82,1232,0,0,2142
"新竹縣","新豐鄉","1000406-012","上坑村",0,373,0,0,356,687,0,0,1416
"新竹縣","新豐鄉","1000406-013","鳳坑村",0,17,0,0,61,213,0,0,291
"新竹縣","新豐鄉","1000406-014","忠孝村",0,657,0,0,304,552,0,0,1513
"新竹縣","新豐鄉","1000406-015","山崎村",0,1702,0,0,48,96,0,0,1846
"新竹縣","新豐鄉","1000406-016","松柏村",0,118,0,0,464,2168,0,0,2750
"新竹縣","新豐鄉","1000406-017","崎頂村",0,29,0,0,818,0,0,0,847
"新竹縣","芎林鄉","1000407-001","五龍村",0,0,0,0,0,0,0,0,0
"新竹縣","芎林鄉","1000407-002","華龍村",0,148,0,0,8,0,0,0,156
"新竹縣","芎林鄉","1000407-003","秀湖村",0,0,0,0,0,0,0,0,0
"新竹縣","芎林鄉","1000407-004","永興村",0,0,0,0,16,0,0,0,16
"新竹縣","芎林鄉","1000407-005","石潭村",0,0,0,0,0,0,0,0,0
"新竹縣","芎林鄉","1000407-006","新鳳村",0,0,0,0,0,7,0,0,7
"新竹縣","芎林鄉","1000407-007","中坑村",0,0,0,0,0,448,0,0,448
"新竹縣","芎林鄉","1000407-008","水坑村",0,0,0,0,0,673,0,0,673
"新竹縣","芎林鄉","1000407-009","文林村",0,0,0,0,0,360,0,0,360
"新竹縣","芎林鄉","1000407-010","芎林村",0,0,0,0,0,0,0,0,0
"新竹縣","芎林鄉","1000407-011","上山村",0,0,0,0,9,0,0,0,9
"新竹縣","芎林鄉","1000407-012","下山村",0,0,0,0,0,0,0,0,0
"新竹縣","橫山鄉","1000408-001","橫山村",0,0,0,0,69,3,0,0,72
"新竹縣","橫山鄉","1000408-002","田寮村",0,9,0,0,30,35,0,0,74
"新竹縣","橫山鄉","1000408-003","南昌村",0,90,0,0,92,1026,0,0,1208
"新竹縣","橫山鄉","1000408-004","豐鄉村",0,8,0,0,116,471,0,0,595
"新竹縣","橫山鄉","1000408-005","豐田村",0,3,0,0,3,900,0,0,906
"新竹縣","橫山鄉","1000408-006","內灣村",0,62,0,0,54,678,0,0,794
"新竹縣","橫山鄉","1000408-007","福興村",0,316,0,0,7,2,0,0,325
"新竹縣","橫山鄉","1000408-008","沙坑村",0,638,0,0,0,44,0,0,682
"新竹縣","橫山鄉","1000408-009","新興村",0,385,0,0,0,0,0,0,385
"新竹縣","橫山鄉","1000408-010","大肚村",0,179,0,0,21,0,0,0,200
"新竹縣","橫山鄉","1000408-011","力行村",0,511,0,0,385,11,0,0,907
"新竹縣","北埔鄉","1000409-001","北埔村",0,0,0,0,451,452,0,0,903
"新竹縣","北埔鄉","1000409-002","南興村",0,0,0,0,878,859,0,0,1737
"新竹縣","北埔鄉","1000409-003","埔尾村",0,0,0,0,635,625,0,0,1260
"新竹縣","北埔鄉","1000409-004","水磜村",0,0,0,0,301,0,0,0,301
"新竹縣","北埔鄉","1000409-005","南埔村",0,0,0,0,314,338,0,0,652
"新竹縣","北埔鄉","1000409-006","大林村",0,0,0,0,359,362,0,0,721
"新竹縣","北埔鄉","1000409-007","大湖村",0,0,0,0,335,414,0,0,749
"新竹縣","北埔鄉","1000409-008","南坑村",0,15,0,0,521,297,0,0,833
"新竹縣","北埔鄉","1000409-009","外坪村",0,173,0,3,604,721,0,0,1501
"新竹縣","寶山鄉","1000410-001","雙溪村",0,0,0,0,0,2280,0,0,2280
"新竹縣","寶山鄉","1000410-002","大崎村",0,0,0,0,1673,0,0,0,1673
"新竹縣","寶山鄉","1000410-003","三峰村",0,0,0,0,0,438,0,0,438
"新竹縣","寶山鄉","1000410-004","新城村",0,0,0,0,743,2229,0,0,2972
"新竹縣","寶山鄉","1000410-005","深井村",0,0,0,0,11,165,0,0,176
"新竹縣","寶山鄉","1000410-006","寶斗村",0,0,0,0,18,1196,0,0,1214
"新竹縣","寶山鄉","1000410-007","山湖村",0,0,0,0,106,124,0,0,230
"新竹縣","寶山鄉","1000410-008","寶山村",0,0,0,0,155,18,0,0,173
"新竹縣","寶山鄉","1000410-009","油田村",0,0,0,0,2,6,0,0,8
"新竹縣","寶山鄉","1000410-010","雙新村",0,0,0,0,0,66,0,0,66
"新竹縣","峨眉鄉","1000411-001","峨眉村",0,0,0,0,348,348,0,0,696
"新竹縣","峨眉鄉","1000411-002","中盛村",0,0,0,0,11,11,0,0,22
"新竹縣","峨眉鄉","1000411-003","石井村",0,0,0,0,0,303,0,0,303
"新竹縣","峨眉鄉","1000411-004","富興村",0,0,0,0,0,37,0,0,37
"新竹縣","峨眉鄉","1000411-005","七星村",0,0,0,0,181,155,0,0,336
"新竹縣","峨眉鄉","1000411-006","湖光村",0,0,0,0,0,210,0,0,210
"新竹縣","尖石鄉","1000412-001","義興村",0,371,0,0,474,119,0,0,964
"新竹縣","尖石鄉","1000412-002","嘉樂村",0,36,0,0,613,579,0,0,1228
"新竹縣","尖石鄉","1000412-003","新樂村",0,0,0,0,1160,1124,0,0,2284
"新竹縣","尖石鄉","1000412-004","梅花村",0,368,0,0,684,471,0,0,1523
"新竹縣","尖石鄉","1000412-005","錦屏村",0,539,0,0,1166,1041,0,0,2746
"新竹縣","尖石鄉","1000412-006","玉峰村",0,880,0,0,546,1160,0,0,2586
"新竹縣","尖石鄉","1000412-007","秀巒村",0,2007,0,0,3685,3035,0,0,8727
"新竹縣","五峰鄉","1000413-001","大隘村",0,1932,0,0,1953,2370,0,0,6255
"新竹縣","五峰鄉","1000413-002","花園村",0,1067,0,0,1072,1809,0,0,3948
"新竹縣","五峰鄉","1000413-003","竹林村",0,822,0,0,681,1023,0,0,2526
"新竹縣","五峰鄉","1000413-004","桃山村",0,1902,0,0,1941,2346,0,0,6189
"苗栗縣","苗栗市","1000501-001","中苗里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-002","建功里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-003","青苗里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-004","玉清里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-005","玉華里",0,0,0,0,168,0,0,0,168
"苗栗縣","苗栗市","1000501-006","維新里",0,0,0,0,0,362,0,0,362
"苗栗縣","苗栗市","1000501-007","維祥里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-008","綠苗里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-009","高苗里",0,0,0,0,752,693,0,0,1445
"苗栗縣","苗栗市","1000501-010","玉苗里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-011","大同里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-012","新苗里",0,0,0,0,0,0,0,0,0
"苗栗縣","苗栗市","1000501-013","勝利里",0,0,0,0,200,1921,0,0,2121
"苗栗縣","苗栗市","1000501-014","恭敬里",0,0,0,0,2,2,0,0,4
